run_id,sequence_code,sequence,degree,constraint_order,lambda_energy,lambda_residual,z,value,truth,abs_error,status
A_deg8_ord4_le1_lr100,A,variable_base_tetration,8,4,1.0,100.0,0.5,0.7431732572316107,,,ok
A_deg8_ord4_le1_lr100,A,variable_base_tetration,8,4,1.0,100.0,1.5,1.3516564294351938,,,ok
A_deg8_ord4_le1_lr100,A,variable_base_tetration,8,4,1.0,100.0,2.5,3.45046932826593,,,ok
A_deg10_ord4_le1_lr0.1,A,variable_base_tetration,10,4,1.0,0.1,0.5,0.8998941500909388,,,ok
A_deg10_ord4_le1_lr0.1,A,variable_base_tetration,10,4,1.0,0.1,1.5,1.4403349329264226,,,ok
A_deg10_ord4_le1_lr0.1,A,variable_base_tetration,10,4,1.0,0.1,2.5,3.742543834375595,,,ok
A_deg10_ord4_le1_lr1,A,variable_base_tetration,10,4,1.0,1.0,0.5,0.7417898083455713,,,ok
A_deg10_ord4_le1_lr1,A,variable_base_tetration,10,4,1.0,1.0,1.5,1.350898443549132,,,ok
A_deg10_ord4_le1_lr1,A,variable_base_tetration,10,4,1.0,1.0,2.5,3.4480736870500817,,,ok
A_deg10_ord4_le1_lr10,A,variable_base_tetration,10,4,1.0,10.0,0.5,0.7422894755370184,,,ok
A_deg10_ord4_le1_lr10,A,variable_base_tetration,10,4,1.0,10.0,1.5,1.3511721600737978,,,ok
A_deg10_ord4_le1_lr10,A,variable_base_tetration,10,4,1.0,10.0,2.5,3.4489385858844828,,,ok
A_deg10_ord4_le1_lr100,A,variable_base_tetration,10,4,1.0,100.0,0.5,0.7428298554609,,,ok
A_deg10_ord4_le1_lr100,A,variable_base_tetration,10,4,1.0,100.0,1.5,1.351468241361207,,,ok
A_deg10_ord4_le1_lr100,A,variable_base_tetration,10,4,1.0,100.0,2.5,3.449874397923444,,,ok
A_deg12_ord4_le1_lr0.1,A,variable_base_tetration,12,4,1.0,0.1,0.5,0.7404014953537046,,,ok
A_deg12_ord4_le1_lr0.1,A,variable_base_tetration,12,4,1.0,0.1,1.5,1.3501382199493948,,,ok
A_deg12_ord4_le1_lr0.1,A,variable_base_tetration,12,4,1.0,0.1,2.5,3.445672644112606,,,ok
A_deg12_ord4_le1_lr1,A,variable_base_tetration,12,4,1.0,1.0,0.5,0.74253865070511,,,ok
A_deg12_ord4_le1_lr1,A,variable_base_tetration,12,4,1.0,1.0,1.5,1.3513086783747459,,,ok
A_deg12_ord4_le1_lr1,A,variable_base_tetration,12,4,1.0,1.0,2.5,3.4493700421625975,,,ok
A_deg12_ord4_le1_lr10,A,variable_base_tetration,12,4,1.0,10.0,0.5,0.7428457342263698,,,ok
A_deg12_ord4_le1_lr10,A,variable_base_tetration,12,4,1.0,10.0,1.5,1.3514769425274071,,,ok
A_deg12_ord4_le1_lr10,A,variable_base_tetration,12,4,1.0,10.0,2.5,3.449901903184603,,,ok
A_deg12_ord4_le1_lr100,A,variable_base_tetration,12,4,1.0,100.0,0.5,0.7428447892533938,,,ok
A_deg12_ord4_le1_lr100,A,variable_base_tetration,12,4,1.0,100.0,1.5,1.3514764247042912,,,ok
A_deg12_ord4_le1_lr100,A,variable_base_tetration,12,4,1.0,100.0,2.5,3.449900266287536,,,ok
B_deg6_ord4_le1_lr0.1,B,fixed_base_tetration,6,4,1.0,0.1,0.5,1.1444728297257998,,,ok
B_deg6_ord4_le1_lr0.1,B,fixed_base_tetration,6,4,1.0,0.1,1.5,1.3502216608226028,,,ok
B_deg6_ord4_le1_lr0.1,B,fixed_base_tetration,6,4,1.0,0.1,2.5,1.4251112956905803,,,ok
B_deg6_ord4_le1_lr1,B,fixed_base_tetration,6,4,1.0,1.0,0.5,1.1829390943645557,,,ok
B_deg6_ord4_le1_lr1,B,fixed_base_tetration,6,4,1.0,1.0,1.5,1.3639173249844596,,,ok
B_deg6_ord4_le1_lr1,B,fixed_base_tetration,6,4,1.0,1.0,2.5,1.430241292088854,,,ok
B_deg6_ord4_le1_lr10,B,fixed_base_tetration,6,4,1.0,10.0,0.5,1.1891975394659542,,,ok
B_deg6_ord4_le1_lr10,B,fixed_base_tetration,6,4,1.0,10.0,1.5,1.3661587064543235,,,ok
B_deg6_ord4_le1_lr10,B,fixed_base_tetration,6,4,1.0,10.0,2.5,1.4310826048420118,,,ok
B_deg6_ord4_le1_lr100,B,fixed_base_tetration,6,4,1.0,100.0,0.5,1.183687615003389,,,ok
B_deg6_ord4_le1_lr100,B,fixed_base_tetration,6,4,1.0,100.0,1.5,1.3641852042823854,,,ok
B_deg6_ord4_le1_lr100,B,fixed_base_tetration,6,4,1.0,100.0,2.5,1.4303418157753949,,,ok
B_deg8_ord4_le1_lr0.1,B,fixed_base_tetration,8,4,1.0,0.1,0.5,1.1876291034740287,,,ok
B_deg8_ord4_le1_lr0.1,B,fixed_base_tetration,8,4,1.0,0.1,1.5,1.3655966456740876,,,ok
B_deg8_ord4_le1_lr0.1,B,fixed_base_tetration,8,4,1.0,0.1,2.5,1.4308715862869605,,,ok
B_deg8_ord4_le1_lr1,B,fixed_base_tetration,8,4,1.0,1.0,0.5,1.1878299849299259,,,ok
B_deg8_ord4_le1_lr1,B,fixed_base_tetration,8,4,1.0,1.0,1.5,1.365668620133979,,,ok
B_deg8_ord4_le1_lr1,B,fixed_base_tetration,8,4,1.0,1.0,2.5,1.4308986064432088,,,ok
B_deg8_ord4_le1_lr10,B,fixed_base_tetration,8,4,1.0,10.0,0.5,1.1878741376853947,,,ok
B_deg8_ord4_le1_lr10,B,fixed_base_tetration,8,4,1.0,10.0,1.5,1.3656844402745913,,,ok
B_deg8_ord4_le1_lr10,B,fixed_base_tetration,8,4,1.0,10.0,2.5,1.4309045455998903,,,ok
B_deg8_ord4_le1_lr100,B,fixed_base_tetration,8,4,1.0,100.0,0.5,1.1878518496829689,,,ok
B_deg8_ord4_le1_lr100,B,fixed_base_tetration,8,4,1.0,100.0,1.5,1.365676454355254,,,ok
B_deg8_ord4_le1_lr100,B,fixed_base_tetration,8,4,1.0,100.0,2.5,1.4309015475434192,,,ok
B_deg10_ord4_le1_lr0.1,B,fixed_base_tetration,10,4,1.0,0.1,0.5,1.1878441928944117,,,ok
B_deg10_ord4_le1_lr0.1,B,fixed_base_tetration,10,4,1.0,0.1,1.5,1.3656737108946946,,,ok
B_deg10_ord4_le1_lr0.1,B,fixed_base_tetration,10,4,1.0,0.1,2.5,1.4309005176008718,,,ok
B_deg10_ord4_le1_lr1,B,fixed_base_tetration,10,4,1.0,1.0,0.5,1.187890642587934,,,ok
B_deg10_ord4_le1_lr1,B,fixed_base_tetration,10,4,1.0,1.0,1.5,1.3656903541061043,,,ok
B_deg10_ord4_le1_lr1,B,fixed_base_tetration,10,4,1.0,1.0,2.5,1.4309067657617045,,,ok
B_deg10_ord4_le1_lr10,B,fixed_base_tetration,10,4,1.0,10.0,0.5,1.1878571497486161,,,ok
B_deg10_ord4_le1_lr10,B,fixed_base_tetration,10,4,1.0,10.0,1.5,1.3656783533949979,,,ok
B_deg10_ord4_le1_lr10,B,fixed_base_tetration,10,4,1.0,10.0,2.5,1.430902260476221,,,ok
B_deg10_ord4_le1_lr100,B,fixed_base_tetration,10,4,1.0,100.0,0.5,1.1878516624778142,,,ok
B_deg10_ord4_le1_lr100,B,fixed_base_tetration,10,4,1.0,100.0,1.5,1.3656763872787692,,,ok
B_deg10_ord4_le1_lr100,B,fixed_base_tetration,10,4,1.0,100.0,2.5,1.4309015223617378,,,ok
B_deg12_ord4_le1_lr0.1,B,fixed_base_tetration,12,4,1.0,0.1,0.5,1.1878900398599235,,,ok
B_deg12_ord4_le1_lr0.1,B,fixed_base_tetration,12,4,1.0,0.1,1.5,1.3656901381436453,,,ok
B_deg12_ord4_le1_lr0.1,B,fixed_base_tetration,12,4,1.0,0.1,2.5,1.4309066846853393,,,ok
B_deg12_ord4_le1_lr1,B,fixed_base_tetration,12,4,1.0,1.0,0.5,1.1878860584098785,,,ok
B_deg12_ord4_le1_lr1,B,fixed_base_tetration,12,4,1.0,1.0,1.5,1.3656887115578387,,,ok
B_deg12_ord4_le1_lr1,B,fixed_base_tetration,12,4,1.0,1.0,2.5,1.4309061491183368,,,ok
B_deg12_ord4_le1_lr10,B,fixed_base_tetration,12,4,1.0,10.0,0.5,1.1878829053038944,,,ok
B_deg12_ord4_le1_lr10,B,fixed_base_tetration,12,4,1.0,10.0,1.5,1.3656875817754772,,,ok
B_deg12_ord4_le1_lr10,B,fixed_base_tetration,12,4,1.0,10.0,2.5,1.4309057249770427,,,ok
B_deg12_ord4_le1_lr100,B,fixed_base_tetration,12,4,1.0,100.0,0.5,1.1878825974472609,,,ok
B_deg12_ord4_le1_lr100,B,fixed_base_tetration,12,4,1.0,100.0,1.5,1.3656874714681047,,,ok
B_deg12_ord4_le1_lr100,B,fixed_base_tetration,12,4,1.0,100.0,2.5,1.430905683565612,,,ok
C_deg6_ord4_le1_lr0.1,C,factorial_type,6,4,1.0,0.1,0.5,0.9613926788134034,0.8862269254527578,0.07516575336064557,ok
C_deg6_ord4_le1_lr0.1,C,factorial_type,6,4,1.0,0.1,1.5,1.4420890182201052,1.329340388179137,0.11274863004096813,ok
C_deg6_ord4_le1_lr0.1,C,factorial_type,6,4,1.0,0.1,2.5,3.605222545550263,3.323350970447842,0.281871575102421,ok
C_deg6_ord4_le1_lr1,C,factorial_type,6,4,1.0,1.0,0.5,0.9127209747460387,0.8862269254527578,0.02649404929328092,ok
C_deg6_ord4_le1_lr1,C,factorial_type,6,4,1.0,1.0,1.5,1.3690814621190581,1.329340388179137,0.0397410739399211,ok
C_deg6_ord4_le1_lr1,C,factorial_type,6,4,1.0,1.0,2.5,3.4227036552976453,3.323350970447842,0.0993526848498032,ok
C_deg6_ord4_le1_lr10,C,factorial_type,6,4,1.0,10.0,0.5,0.8788308508972236,0.8862269254527578,0.00739607455553426,ok
C_deg6_ord4_le1_lr10,C,factorial_type,6,4,1.0,10.0,1.5,1.3182462763458354,1.329340388179137,0.011094111833301668,ok
C_deg6_ord4_le1_lr10,C,factorial_type,6,4,1.0,10.0,2.5,3.2956156908645884,3.323350970447842,0.027735279583253725,ok
C_deg6_ord4_le1_lr100,C,factorial_type,6,4,1.0,100.0,0.5,0.8925219519758617,0.8862269254527578,0.006295026523103875,ok
C_deg6_ord4_le1_lr100,C,factorial_type,6,4,1.0,100.0,1.5,1.3387829279637926,1.329340388179137,0.00944253978465559,ok
C_deg6_ord4_le1_lr100,C,factorial_type,6,4,1.0,100.0,2.5,3.3469573199094818,3.323350970447842,0.023606349461639642,ok
C_deg8_ord4_le1_lr0.1,C,factorial_type,8,4,1.0,0.1,0.5,0.9661002554242101,0.8862269254527578,0.07987332997145224,ok
C_deg8_ord4_le1_lr0.1,C,factorial_type,8,4,1.0,0.1,1.5,1.449150383136315,1.329340388179137,0.11980999495717803,ok
C_deg8_ord4_le1_lr0.1,C,factorial_type,8,4,1.0,0.1,2.5,3.6228759578407876,3.323350970447842,0.29952498739294553,ok
C_deg8_ord4_le1_lr1,C,factorial_type,8,4,1.0,1.0,0.5,0.9026094280916862,0.8862269254527578,0.016382502638928376,ok
C_deg8_ord4_le1_lr1,C,factorial_type,8,4,1.0,1.0,1.5,1.3539141421375294,1.329340388179137,0.02457375395839234,ok
C_deg8_ord4_le1_lr1,C,factorial_type,8,4,1.0,1.0,2.5,3.3847853553438236,3.323350970447842,0.06143438489598152,ok
C_deg8_ord4_le1_lr10,C,factorial_type,8,4,1.0,10.0,0.5,0.8869493361423118,0.8862269254527578,0.0007224106895539206,ok
C_deg8_ord4_le1_lr10,C,factorial_type,8,4,1.0,10.0,1.5,1.3304240042134676,1.329340388179137,0.0010836160343306034,ok
C_deg8_ord4_le1_lr10,C,factorial_type,8,4,1.0,10.0,2.5,3.326060010533669,3.323350970447842,0.0027090400858269525,ok
C_deg8_ord4_le1_lr100,C,factorial_type,8,4,1.0,100.0,0.5,0.8867208577726898,0.8862269254527578,0.000493932319932,ok
C_deg8_ord4_le1_lr100,C,factorial_type,8,4,1.0,100.0,1.5,1.3300812866590348,1.329340388179137,0.000740898479897778,ok
C_deg8_ord4_le1_lr100,C,factorial_type,8,4,1.0,100.0,2.5,3.325203216647587,3.323350970447842,0.0018522461997450002,ok
C_deg10_ord4_le1_lr0.1,C,factorial_type,10,4,1.0,0.1,0.5,0.8870152484232436,0.8862269254527578,0.0007883229704858108,ok
C_deg10_ord4_le1_lr0.1,C,factorial_type,10,4,1.0,0.1,1.5,1.3305228726348655,1.329340388179137,0.0011824844557284386,ok
C_deg10_ord4_le1_lr0.1,C,factorial_type,10,4,1.0,0.1,2.5,3.326307181587164,3.323350970447842,0.0029562111393217627,ok
C_deg10_ord4_le1_lr1,C,factorial_type,10,4,1.0,1.0,0.5,0.8868948355531829,0.8862269254527578,0.0006679101004251065,ok
C_deg10_ord4_le1_lr1,C,factorial_type,10,4,1.0,1.0,1.5,1.3303422533297744,1.329340388179137,0.0010018651506373821,ok
C_deg10_ord4_le1_lr1,C,factorial_type,10,4,1.0,1.0,2.5,3.3258556333244362,3.323350970447842,0.0025046628765941215,ok
C_deg10_ord4_le1_lr10,C,factorial_type,10,4,1.0,10.0,0.5,0.8863561677002333,0.8862269254527578,0.00012924224747545843,ok
C_deg10_ord4_le1_lr10,C,factorial_type,10,4,1.0,10.0,1.5,1.3295342515503499,1.329340388179137,0.00019386337121285457,ok
C_deg10_ord4_le1_lr10,C,factorial_type,10,4,1.0,10.0,2.5,3.323835628875875,3.323350970447842,0.00048465842803269155,ok
C_deg10_ord4_le1_lr100,C,factorial_type,10,4,1.0,100.0,0.5,0.8878817482744554,0.8862269254527578,0.001654822821697599,ok
C_deg10_ord4_le1_lr100,C,factorial_type,10,4,1.0,100.0,1.5,1.3318226224116831,1.329340388179137,0.002482234232546121,ok
C_deg10_ord4_le1_lr100,C,factorial_type,10,4,1.0,100.0,2.5,3.3295565560292077,3.323350970447842,0.006205585581365636,ok
C_deg12_ord4_le1_lr0.1,C,factorial_type,12,4,1.0,0.1,0.5,0.8864802024438384,0.8862269254527578,0.00025327699108057544,ok
C_deg12_ord4_le1_lr0.1,C,factorial_type,12,4,1.0,0.1,1.5,1.3297203036657577,1.329340388179137,0.0003799154866206411,ok
C_deg12_ord4_le1_lr0.1,C,factorial_type,12,4,1.0,0.1,2.5,3.324300759164394,3.323350970447842,0.0009497887165519359,ok
C_deg12_ord4_le1_lr1,C,factorial_type,12,4,1.0,1.0,0.5,0.8867181077680494,0.8862269254527578,0.0004911823152915495,ok
C_deg12_ord4_le1_lr1,C,factorial_type,12,4,1.0,1.0,1.5,1.3300771616520741,1.329340388179137,0.0007367734729371023,ok
C_deg12_ord4_le1_lr1,C,factorial_type,12,4,1.0,1.0,2.5,3.3251929041301853,3.323350970447842,0.0018419336823431998,ok
C_deg12_ord4_le1_lr10,C,factorial_type,12,4,1.0,10.0,0.5,0.8862774429064587,0.8862269254527578,5.051745370088234e-05,ok
C_deg12_ord4_le1_lr10,C,factorial_type,12,4,1.0,10.0,1.5,1.329416164359688,1.329340388179137,7.577618055099045e-05,ok
C_deg12_ord4_le1_lr10,C,factorial_type,12,4,1.0,10.0,2.5,3.32354041089922,3.323350970447842,0.00018944045137780918,ok
C_deg12_ord4_le1_lr100,C,factorial_type,12,4,1.0,100.0,0.5,0.8861239494099972,0.8862269254527578,0.00010297604276066075,ok
C_deg12_ord4_le1_lr100,C,factorial_type,12,4,1.0,100.0,1.5,1.3291859241149957,1.329340388179137,0.0001544640641413242,ok
C_deg12_ord4_le1_lr100,C,factorial_type,12,4,1.0,100.0,2.5,3.3229648102874894,3.323350970447842,0.00038616016035275536,ok
